axis,category,pct,tier,source,is_subgroup
religion,Hindu,66.00,E,CB-I CDB 2011: 66.00% Hindu; Muni ~70%; Muslim differential growth (+0.3pp/yr); AC weighted ~66.0% by 2021 after 10yr; slight relative decline vs 2011,no
religion,Muslim,33.60,E,CB-I CDB 2011: 33.71% Muslim; +0.3pp relative gain over 10yr; Muni urban lower ~29.5%; AC weighted ~33.6%,no
religion,Christian,0.20,E,CB-I CDB 2011: 0.17% Christian; marginal growth; rounded 0.20%,no
religion,Sarna_ORP,0.10,E,Marginal tribal pocket; CB-I block ST 0.4% of which fraction Sarna,no
religion,Other_residual,0.10,E,Sikh + Jain + Buddhist + Not_stated residual,no
caste,SC_total,39.80,B,CB-I block Census 2011: SC 39.8%; no change assumed — caste composition structural,no
caste,Rajbanshi_SC,36.50,C,Rajbanshi ~75.2% of district SC pool (The Print citing 2011 data); dominant SC in CB-I,yes
caste,Other_SC,3.30,E,"Residual SC (Kaibarta, Bagdi, Hari etc.)",yes
caste,ST_total,0.40,B,CB-I block Census 2011: ST 0.4%,no
caste,UC_bhadralok,5.00,E,Brahmin/Kayastha/Baidya; concentrated in municipality,no
caste,OBC,4.00,E,OBC non-SC non-ST Hindu; smaller population in this AC,no
caste,Other_Hindu_middle,16.80,E,Residual within Hindu (66.00 − 39.80 SC − 0.40 ST − 5.00 UC − 4.00 OBC = 16.80; Goala/Sutradhar/Tanti/unclassified Hindu),no
caste,Muslim,33.60,E,All sub-castes pooled; see C.1,no
caste,Muslim_Sheikh,25.30,D,Sheikh dominant in Cooch Behar Muslim community (Bengali Muslim peasantry),yes
caste,Muslim_OBC,5.60,D,"OBC Muslims (Jolaha, Nai, etc.)",yes
caste,Muslim_other,2.70,D,"Pathan, Sayyid, Nasya-Sheikh residual",yes
caste,Christian_plus_Sarna_plus_Other,0.40,E,See C.1 Christian + Sarna_ORP + Other_residual,no
age_cohort,18_22,11.00,E,Cooch Behar district age pyramid Census 2011; projected 2 yrs; younger cohort slightly smaller relative to total adult electorate,no
age_cohort,23_27,11.00,E,First-time-voter cohort from 2019 shifted up; COVID disrupted age-at-first-vote slightly,no
age_cohort,28_32,10.50,E,,no
age_cohort,33_37,9.50,E,,no
age_cohort,38_42,9.00,E,,no
age_cohort,43_47,8.50,E,,no
age_cohort,48_52,8.00,E,,no
age_cohort,53_57,7.50,E,,no
age_cohort,58_62,7.00,E,,no
age_cohort,63_67,9.00,E,,no
age_cohort,68,9.00,E,68+ open-ended; slightly higher elderly concentration in 2021 vs 2019 due to COVID reverse migration of older adults,no
gender,Male,48.60,C,"NFHS-5 Koch Bihar sex ratio 1,058 F/1000 M → ~51.3% F / 48.6% M; improved female enumeration in NFHS-5 vs 2011 Census",no
gender,Female,51.39,C,NFHS-5 Koch Bihar 2019-21,no
gender,Third_gender,0.01,E,Estimated ~0.01% per WB average,no
mother_tongue,Bengali,56.50,E,Bengali-speaking Hindu and Muslim population; Cooch Behar municipality Bengali dominant; minimal change from 2019,no
mother_tongue,Hindi,1.00,E,Trader community in Muni; Bihar migrant workers; COVID-19 reverse migration brought some back temporarily,no
mother_tongue,Urdu,1.50,E,Muslim population; primarily Bengali-speaking however,no
mother_tongue,Other,2.00,E,"Residual — Santali, Bodo fringe",no
mother_tongue,Rajbongshi,39.00,E,AC-local: Rajbanshi community primary language; dominant in rural CDB-I GPs; ~75% of SC speaks Rajbongshi; est. ~39% of AC,no
education,Illiterate,22.00,C,NFHS-5 Koch Bihar: women literacy ~79.2% (indicator 14); CB-I block literacy 76.56% (2011); AC weighted ~78% literate by 2021 → ~22% illiterate; slight improvement vs 2019 (24.5%),no
education,Primary,22.00,E,Census 2011 education distribution CB district scaled + 2yr improvement trend,no
education,Middle,19.00,E,,no
education,Secondary,16.00,E,Small upward drift vs 2019,no
education,Higher_Secondary,11.00,E,,no
education,Graduate,7.50,E,,no
education,Postgraduate,2.50,E,,no
