axis,category,pct,tier,source,is_subgroup
religion,Hindu,55.2,D,2021 base 55.8%; Muslim relative growth +0.6pp over 3 more yrs → Hindu −0.6pp,no
religion,Muslim,43.3,D,2021 base 42.7%; +0.6pp relative growth,no
religion,Christian,0.10,E,Trace; stable,no
religion,Sarna_ORP,0.05,E,Minimal,no
religion,Other_residual,1.35,D,Jain Sheherwali community + Sikh trace; stable,no
caste,SC_total,19.5,D,2021 base; Census 2011 sub-unit SC shares; no post-Census SC survey available,no
caste,Bagdi_Bauri_SC,9.0,E,~46% of SC pool; dominant SC in Lalbag belt,yes
caste,Dom_Chamar_Mochi_SC,2.5,E,Urban leather/manual labour,yes
caste,Rajbanshi_SC,2.0,E,CDB rural fraction,yes
caste,Other_SC,6.0,E,"Pod, Poundra, Hari, residual",yes
caste,ST_total,2.2,D,Census 2011 A basis; stable,no
caste,UC_bhadralok,5.5,E,Brahmin/Kayastha/Baidya; urban Muni concentration; RG Kar protests hit this group's TMC sentiment in 2024,no
caste,OBC,8.0,E,Teli/Goala/Sutradhar/Sadgop/Kurmi; stable,no
caste,Other_Hindu_middle,21.2,E,Residual Hindu after SC/ST/UC/OBC; slight adjustment for Muslim growth,no
caste,Muslim_Sheikh,20.8,D,Dominant Bengali Muslim peasantry; ~48% of Muslim pop = 43.3%×0.48,no
caste,Muslim_Ansari_Jolaha,12.3,D,Silk weaving OBC Muslim; ~28.5% of Muslim pop; Murshidabad silk economy still primary livelihood,no
caste,Muslim_Syed_Pathan_Mughal,3.5,E,Ashraf; ~8% of Muslim pop,no
caste,Muslim_other,6.7,E,Nai/Darzi/Kasai/Faqir; ~15.5% of Muslim pop,no
caste,Christian_plus_Sarna_plus_Other,1.5,E,Jain + Sikh + ST-Sarna + trace,no
age_cohort,18_22,10.5,E,Large youth cohort; first-time voters include 2002-2006 birth years,no
age_cohort,23_27,11.0,E,,no
age_cohort,28_32,10.8,E,,no
age_cohort,33_37,10.5,E,,no
age_cohort,38_42,10.0,E,,no
age_cohort,43_47,9.2,E,,no
age_cohort,48_52,8.3,E,,no
age_cohort,53_57,7.5,E,,no
age_cohort,58_62,6.8,E,,no
age_cohort,63_67,5.5,E,,no
age_cohort,68,9.9,E,Residual to 100; elderly cohort trimmed by normal mortality,no
gender,Male,50.20,E,Continued trend toward female parity on electoral roll,no
gender,Female,49.79,E,,no
gender,Third_gender,0.01,E,Standard ECI roll share,no
mother_tongue,Bengali,96.5,A,CDB basis (A); AC-level stable; Bangladesh Hasina ouster (Aug 2024) did not create new migration inflow to this AC in v0 timeframe,no
mother_tongue,Hindi,1.25,A,CDB 1.25% Hindi (A); stable,no
mother_tongue,Urdu,0.80,E,Ashraf Muslim minority; stable,no
mother_tongue,Santali,0.80,A,CDB 1.07% Santali (A); CDB rural ST population,no
