axis,category,pct,tier,source,is_subgroup
religion,Hindu,86.61,E,"2019 base 86.78%; 2 more years of religion-differential growth (Muslim +1.3%/yr, Hindu +1.0%/yr) → Hindu dips ~0.17pp; 86.61% by end-2021",no
religion,Muslim,11.98,E,2019 base 11.74%; +0.24pp over 2 more years differential growth,no
religion,Christian,0.30,E,Held stable; tiny base,no
religion,Sarna_ORP,0.85,E,Slight decline as some Santal practitioners shift to Hindu enumeration over time,no
religion,Other_residual,0.26,E,Residual; Jain/Sikh/Buddhist in Muni,no
caste,SC_total,25.4,E,2019 base 25.5%; small decline as SC sub-groups' growth rate is near-average; held nearly stable,no
caste,Bagdi_SC,9.5,C,Dominant SC in Hooghly; held stable,yes
caste,Bauri_SC,4.4,E,Slight decline in sub-share,yes
caste,Namasudra_SC,3.5,E,Held stable; smaller presence than N24P belt,yes
caste,Other_SC,8.0,E,"Hari, Chamar, Jalia, Rajbanshi residual",yes
caste,ST_total,7.2,E,2019 base 7.3%; near-stable,no
caste,Santal_ST,5.4,C,Dominant ST in Hooghly,yes
caste,Other_ST,1.8,E,"Munda, Bhumij, Lodha",yes
caste,UC_bhadralok,8.0,D,Temple-town educated class; Brahmin priests significant; held stable,no
caste,OBC,30.2,D,Mahishya + Sadgop + Kurmi + Tili combined; marginal growth with new OBC-B inclusions,no
caste,Mahishya,18.1,D,Single largest caste in Hooghly; dominant cultivating caste; slight growth from OBC recognition politics,yes
caste,Sadgop,6.0,D,Second-tier cultivating caste; OBC-B,yes
caste,Kurmi,3.5,D,OBC-A; rural CDB cultivator,yes
caste,Tili_other_OBC,2.6,D,Temple-economy trade + residual OBC,yes
caste,Other_Hindu_middle,15.8,E,"Goala, Tanti, Sutradhar, unclassified middle",no
caste,Muslim,11.98,E,See C.1; Bengali-Sheikh peasantry dominant,no
caste,Christian_plus_Sarna_plus_Other,1.42,E,See C.1,no
age_cohort,18_22,12.2,E,"2021 voter cohort: 2011 Census age pyramid 18-22 renormalized, new entrants 2019-2021",no
age_cohort,23_27,12.8,E,,no
age_cohort,28_32,12.5,E,,no
age_cohort,33_37,11.2,E,,no
age_cohort,38_42,10.0,E,,no
age_cohort,43_47,9.5,E,,no
age_cohort,48_52,8.3,E,,no
age_cohort,53_57,7.0,E,,no
age_cohort,58_62,5.5,E,,no
