axis,category,pct,tier,source,is_subgroup
religion,Hindu,71.50,E,Alipurduar district 2011: ~74% Hindu; 10-yr projection with slight Adivasi Sarna drift; tribal Sarna-ORP split uncertain,no
religion,Muslim,9.00,E,Alipurduar district 2011: ~9% Muslim; Jaigaon border area; stable share,no
religion,Christian,2.80,E,Slight increase from 2019 (2.5%) due to continued missionary conversions in tribal belt,no
religion,Sarna_ORP,15.70,E,"Substantial Adivasi (Oraon, Munda, Santhali) tea-garden workers; marginal increase from 2019",no
religion,Other_residual,1.00,E,"Buddhist (Bhutia/Nepali), Sikh, Jain, not-stated; stable",no
caste,SC_total,8.00,E,Alipurduar district SC share ~7–9%; stable 2019→2021,no
caste,Rajbanshi_SC,4.00,E,Dominant SC sub-group in Dooars,yes
caste,Other_SC,4.00,E,"Residual (Bagdi, Hari, Dome)",yes
caste,ST_total,35.00,E,"Very high tribal share: Oraon, Munda, Santhali, Kurmi tea-garden Adivasi; also Toto, Koch-Rajbanshi ST; stable",no
caste,Oraon_ST,15.00,E,Largest ST sub-group in Dooars tea gardens,yes
caste,Munda_ST,8.00,E,Second Adivasi sub-group in tea estates,yes
caste,Santhali_ST,6.00,E,Present in tea belt and forest fringe,yes
caste,Other_ST,6.00,E,"Toto (endangered tribe near Totopara), Koch, Rajbanshi-ST, Bhutia",yes
caste,UC_bhadralok,4.00,E,"Small bhadralok fraction; tea-company managerial class, Bengali settlers",no
caste,OBC,8.00,E,"Rajbanshi (OBC), Kurmi, Teli, Chamar-OBC fraction",no
caste,Other_Hindu_middle,27.00,E,"Nepali/Gorkha Hindu (Bahun, Chhetri), Marwari trader, Bengali settled middle",no
caste,Muslim,9.00,E,See C.1,no
caste,Christian_plus_Sarna_plus_Other,9.00,E,Christian 2.8% + Sarna routed here; Sarna_ORP in C.1 is tribal-religion residual,no
age_cohort,18_22,11.50,E,"Alipurduar district age pyramid, Census 2011; projected 2 more years; renormalized to 18+ voters only",no
age_cohort,23_27,12.50,E,New voter cohort slightly larger as 2019 first-timers age in,no
age_cohort,28_32,12.00,E,,no
