axis,category,pct,tier,source,is_subgroup
religion,Hindu,83.90,E,2019 baseline 84.04%; Muslim slightly faster growth pulls Hindu share down ~0.14pp over 2 years; stable Sarna share,no
religion,Muslim,3.46,E,2019: 3.44%; +0.02pp over 2 years differential growth,no
religion,Christian,0.43,E,Negligible change,no
religion,Sarna_ORP,10.92,E,Sarna share stable to slightly growing (Adivasi identity assertion post-2019 Sarna-code agitation); 2019 baseline 10.90%,no
religion,Other_residual,1.29,E,Residual: 100 − 83.90 − 3.46 − 0.43 − 10.92 = 1.29,no
caste,SC_total,19.56,A,2019 baseline 19.52%; marginal growth adjustment; Census 2011 anchor,no
caste,Bagdi,7.02,D,~35.9% of SC pool; dominant rural SC in Jhargram,yes
caste,Bauri,4.01,D,~20.5% of SC pool,yes
caste,Hari_Bhangi,1.57,E,~8% of SC pool,yes
caste,Chamar_Mochi,1.20,E,~6% of SC pool,yes
caste,Other_SC,5.76,E,Residual SC,yes
caste,ST_total,22.95,A,2019 baseline 22.92%; marginal +0.03pp; Census 2011 anchor,no
caste,Santhal,11.52,D,~50% of ST pool; dominant tribe,yes
caste,Munda,3.90,D,~17% of ST pool,yes
caste,Bhumij,2.75,D,~12% of ST pool,yes
caste,Lodha,1.40,D,~6% of ST pool; PVTG,yes
caste,Ho,1.15,D,~5% of ST pool,yes
caste,Other_ST,2.23,E,"~10% of ST pool; Mahali, Sabar, Kheriya etc.",yes
caste,UC_bhadralok,6.50,E,Stable; Jhargram Muni bhadralok fringe,no
caste,OBC,12.00,D,Mahato/Kurmi dominant OBC in Jangalmahal,no
caste,Other_Hindu_middle,33.90,E,Residual: 100 − 19.56 − 22.95 − 6.50 − 12.00 − 3.46 − 0.43 − 1.20 = 33.90,no
caste,Muslim,3.46,E,See C.1,no
caste,Christian_plus_Sarna_plus_Other,1.72,E,Christian 0.43% + Other_residual 1.29% = 1.72%; Sarna is sub-group of ST,no
age_cohort,18_22,12.5,E,Tribal belt has younger population; new-voter cohort large; renormalized from total-pop pyramid,no
age_cohort,23_27,13.0,E,,no
