axis,category,pct,tier,source,is_subgroup
religion,Hindu,68.20,E,Kalimpong district Census 2011 ~68–70% Hindu; 10-yr projection stable; minor adjustment for Buddhist community growth,no
religion,Muslim,4.90,E,Census 2011 ~4.5%; slight growth over 10 years,no
religion,Christian,14.50,E,Census 2011 ~13–15%; Nepali Baptist/Presbyterian missions growing; +0.3pp over 10 yrs,no
religion,Sarna_ORP,2.40,E,Lepcha tribal religion; marginal decline with Christian conversion trend,no
religion,Other_residual,10.00,E,Buddhist (Bhutia/Tibetan ~8%) + Sikh + Not_stated; stable,no
caste,SC_total,5.50,E,Census 2011 Kalimpong sub-division; lower SC than plains ACs; stable,no
caste,Chamar_SC,1.50,E,Small plains migrant SC sub-community,yes
caste,Other_SC,4.00,E,Residual SC groups,yes
caste,ST_total,13.20,A,"Census 2011 Kalimpong sub-division: Lepcha, Bhutia, Limboo classified as ST",no
caste,Lepcha_ST,5.50,C,Dominant ST in Kalimpong hills; Census 2011,yes
caste,Bhutia_ST,4.20,C,Buddhist community; includes Tibetan-origin,yes
caste,Limboo_ST,3.50,C,Gorkha sub-community with ST status,yes
caste,UC_bhadralok,3.50,E,Small Brahmin/Kayastha/Baidya hill presence; Bengali professional migrants,no
caste,OBC,12.00,E,"Gurung, Tamang, Rai, Magar sub-communities (OBC in WB hill schedule)",no
caste,Other_Hindu_middle,51.10,E,"Predominantly Nepali-origin Gorkha: Chhettri, Thakuri, Pradhan + unclassified; slight shift from 2019",no
caste,Muslim,4.90,E,See C.1; largely Urdu-medium plains-origin or Bengali Muslim,no
caste,Christian_plus_Sarna_plus_Other,9.80,E,Christian 14.5% adjusted for within-caste overlap + Sarna 2.4% + Other_residual; normalised,no
age_cohort,18_22,11.20,E,Kalimpong district age pyramid Census 2011; 10-yr shift; renormalised excluding 0–17; younger cohort slightly lower as prior wave ages,no
age_cohort,23_27,11.80,E,,no
age_cohort,28_32,11.20,E,,no
age_cohort,33_37,10.00,E,,no
age_cohort,38_42,9.50,E,,no
age_cohort,43_47,9.00,E,,no
age_cohort,48_52,8.30,E,,no
age_cohort,53_57,7.20,E,,no
age_cohort,58_62,6.30,E,,no
age_cohort,63_67,4.30,E,,no
age_cohort,68,11.20,E,68+ open-ended; includes elderly hill residents; renormalize verified,no
gender,Male,50.38,E,NFHS-5 Darjeeling district sex ratio 1029 F/1000 M → ~49.3% F; slight male out-migration adjustment for Kalimpong sub-dist,no
gender,Female,49.61,E,,no
gender,Third_gender,0.01,E,ECI 2021 AE register pattern,no
mother_tongue,Bengali,3.50,E,"Small Bengali-speaking community; stable (urban professional migrants, some Muslim)",no
mother_tongue,Hindi,2.00,E,Marwari/Bihari trader community in Kalimpong town,no
mother_tongue,Urdu,1.00,E,Muslim minority; mostly bilingual with Nepali,no
mother_tongue,Other,0.50,E,"Residual (Tibetan, Sikkimese, English-dominant)",no
mother_tongue,Nepali,75.00,E,Dominant; Census 2011 Kalimpong ~73–76% Nepali mother tongue; stable,no
mother_tongue,Lepcha,5.50,E,Indigenous ST language; Kalimpong sub-division Census 2011,no
mother_tongue,Bhutia,4.50,E,Bhutia/Sikkimese; includes Tibetan speakers lumped,no
mother_tongue,Limboo,4.00,E,ST language; Census 2011,no
mother_tongue,Tamang,4.00,E,OBC community; Tamang language speakers,no
