axis,category,pct,tier,source,is_subgroup
religion,Hindu,72.50,D,Continued marginal decline from 73.0% (2021) due to differential Muslim growth ~1.3%/yr; bhadralok + Marwari-Gujarati + Bengali Hindu bloc,no
religion,Muslim,25.00,D,Slight rise from 24.5% (2021); Ward 82 Kidderpur fringe; The Federal 2021 cited ~21.9% Muslim voters (voter share lower than total pop share),no
religion,Christian,0.20,E,Small urban fringe; stable,no
religion,Sarna_ORP,0.00,E,100% urban Kolkata; no tribal population,no
religion,Other_residual,2.30,D,Sikh ~1.5% + Jain ~0.8% = ~2.3%; Bhowanipore Sikh + Marwari-Jain community; stable,no
caste,SC_total,2.23,A,Census 2011 direct; urban SC stable over 13 years,no
caste,Urban_SC_generic,2.23,E,No Matua concentration in urban Kolkata; generic urban SC pool,yes
caste,ST_total,0.26,A,Census 2011 direct; minimal urban ST,no
caste,UC_bhadralok,25.00,D,Bengali UC (Brahmin/Kayastha/Baidya); Bhowanipore historical residential; stable,no
caste,OBC,14.50,E,Bengali OBC/middle-caste Hindu; slight decline as some reclassified upward,no
caste,Other_Hindu_middle,21.51,D,Non-Bengali Hindu: Marwari ~10.4% + Gujarati ~8% + Bihari/UP ~7% + Odia ~2% + other NB Hindu ~3.6% less Jain/Sikh in Other_residual,no
caste,Muslim,25.00,D,See C.1; Ward 82 + Kalighat fringe; slight rise consistent with differential growth,no
caste,Christian_plus_Sarna_plus_Other,2.50,E,Christian 0.20% + Jain 0.80% + Sikh 1.50% = 2.50%,no
age_cohort,18_22,9.0,E,Slightly smaller first-time voter cohort; urban TFR ~1.5 dampens young cohort growth,no
age_cohort,23_27,9.5,E,COVID disrupted in-migration in this cohort 2020-22,no
age_cohort,28_32,10.5,E,Core working-age in-migrants; larger cohort,no
age_cohort,33_37,10.5,E,,no
age_cohort,38_42,10.0,E,,no
age_cohort,43_47,9.5,E,,no
age_cohort,48_52,8.5,E,,no
age_cohort,53_57,8.0,E,,no
age_cohort,58_62,7.5,E,,no
age_cohort,63_67,9.5,E,Earlier cohorts aging into this bucket,no
age_cohort,68,7.5,E,68+ open-ended; Kolkata urban elderly share limited by out-migration to satellite towns,no
gender,Male,51.45,E,Marginal improvement in sex ratio over 13 years; Kolkata district 2011 941 → est. ~946 by 2024,no
gender,Female,48.54,E,,no
gender,Third_gender,0.01,E,Urban Kolkata registered TG; small but increasing recognition,no
mother_tongue,Bengali,57.00,D,Bengali Hindu (~42%) + Bengali-speaking Muslims (~12%); stable over 5 years,no
mother_tongue,Hindi,21.00,D,Marwari + Bihari/UP + some Gujarati; slight growth as Hindi-belt in-migration continues post-COVID,no
mother_tongue,Urdu,7.00,D,Urdu-dominant Muslim subgroup; Ward 82 fringe; gradual integration reducing Urdu share,no
mother_tongue,Other,3.50,E,Tamil/Marathi/Sindhi/Nepali/English-dominant; slight increase,no
mother_tongue,Gujarati,7.00,D,Gujarati business families; stable,no
mother_tongue,Punjabi,1.50,D,Sikh community; stable,no
mother_tongue,Odia,2.00,D,Odia workers/traders; stable,no
mother_tongue,English_dominant,1.00,E,Elite bilingual; stable,no
education,Illiterate,5.0,E,Declining; urban literacy gains; ~5% by 2024,no
education,Primary,9.0,E,Declining as cohorts upgrade,no
education,Middle,12.5,E,Slight decline,no
education,Secondary,19.0,E,Stable,no
education,Higher_Secondary,21.0,E,Increasing; urban education expansion,no
education,Graduate,24.0,E,Increasing; South Kolkata professional class expansion,no
education,Postgraduate,9.5,E,Stable; research/professional class,no
workforce_status,Main_worker,42.0,E,Recovered to pre-COVID levels; white-collar employment recovered; gig economy growth,no
workforce_status,Marginal_worker,5.0,E,Normalized from COVID peak,no
workforce_status,Non_worker,35.0,E,Housewife + retired + elderly; slightly lower as female workforce participation rises,no
