axis,category,pct,tier,source,is_subgroup
religion,Hindu,70.00,E,Jalpaiguri district 2011: Hindu ~70%; tea garden Adivasis split between Hindu practice and Sarna; projected stable,no
religion,Muslim,8.00,E,Jalpaiguri district 2011 ~8–9% Muslim; Nagrakata block lower than district avg given heavy ST composition,no
religion,Christian,2.50,E,Tea garden Christian converts (Anglican/Catholic missions in colonial tea estate belt; Santhali Christian community),no
religion,Sarna_ORP,18.00,E,"Adivasi Sarna/traditional religion followers in tea gardens; Oraon, Munda, Santhali practitioners; Jalpaiguri tribal religious pattern",no
religion,Other_residual,1.50,E,Buddhist (Nepali/Tibetan fringe near Bhutan border) + Sikh + Jain + Not_stated,no
caste,SC_total,8.00,E,Jalpaiguri district SC ~11%; Nagrakata block lower SC given high ST proportion; residual scheduled castes,no
caste,Rajbanshi_SC,5.00,E,Dominant SC in Jalpaiguri; Koch-Rajbanshi community partially SC-listed,yes
caste,Other_SC,3.00,E,"Residual SC (Chamar, Hari, Bauri etc.)",yes
caste,ST_total,45.00,E,Nagrakata ST-reserved; Jalpaiguri census 2011 ST ~28% at district level; Nagrakata block heavily ST (tea garden Adivasi belt — Oraon/Munda/Santhali/Toto fringe),no
caste,Oraon_ST,20.00,E,Largest single ST community in Jalpaiguri tea gardens; dominant in Nagrakata belt,yes
caste,Munda_ST,10.00,E,Second largest tea-garden tribal,yes
caste,Santhali_ST,8.00,E,Widespread across Terai tea estates,yes
caste,Other_ST,7.00,E,"Includes Toto (small community), Bodo, Mech, Rabha",yes
caste,UC_bhadralok,4.00,E,Brahmin/Kayastha/Baidya — small administrative and professional class in Nagrakata town,no
caste,OBC,6.00,E,"Rajbanshi (OBC category), Koch, Desi Muslim artisans",no
caste,Other_Hindu_middle,14.00,E,"Residual: Gorkha/Nepali Hindu, Bengali middle castes, Marwari trader fringe",no
caste,Muslim,8.00,E,Mirrors C.1; mostly Bengali-speaking and Deshi Muslim,no
caste,Christian_plus_Sarna_plus_Other,15.00,E,Collapsed: Christian converts (2.5%) + Sarna/ORP non-Hindu-coded tribal (12%) + Other_residual (0.5%),no
age_cohort,18_22,12.00,E,Jalpaiguri district age pyramid 2011 renormalized to 18+ adults; first-time voter cohort,no
age_cohort,23_27,12.50,E,,no
age_cohort,28_32,12.00,E,,no
age_cohort,33_37,10.50,E,,no
age_cohort,38_42,10.00,E,,no
age_cohort,43_47,9.00,E,,no
age_cohort,48_52,8.00,E,,no
age_cohort,53_57,7.00,E,,no
age_cohort,58_62,6.00,E,,no
age_cohort,63_67,6.50,E,Slightly elevated older cohort; tea-garden stable resident population,no
age_cohort,68,6.50,E,68+ open-ended; tea-belt long-residence elders,no
gender,Male,51.15,E,Jalpaiguri 2011 sex ratio 955 → 51.15% M / 48.85% F,no
gender,Female,48.84,E,,no
gender,Third_gender,0.01,E,Negligible; WB pattern,no
mother_tongue,Bengali,38.00,E,Jalpaiguri 2011 linguistic census: Bengali ~38% of block population including settled Bengali community + tea-garden management class,no
mother_tongue,Hindi,5.00,E,Hindi-belt migrants in tea estates; Bihari/UP workers and contractors,no
mother_tongue,Urdu,2.00,E,Small Muslim community fraction,no
mother_tongue,Other,2.00,E,"Residual catch-all: Nepali fringe, Tibetan, Sikh",no
mother_tongue,Sadri,28.00,E,"Sadri (Nagpuri) is the lingua franca of tea-garden Adivasi workers in Jalpaiguri; Oraon, Munda, Santhali speakers largely use Sadri in inter-community communication",no
mother_tongue,Santhali,10.00,E,Native Santhali speakers (Ol Chiki script community),no
mother_tongue,Rajbongshi,8.00,E,Koch-Rajbanshi / Rajbongshi language community in Terai belt,no
mother_tongue,Nepali,7.00,E,Gorkha/Nepali-speaking community near Bhutan border fringe,no
education,Illiterate,28.00,E,Jalpaiguri district 2011 literacy ~71%; tea-garden Adivasi literacy lower; AC-level ~72% literate → ~28% illiterate,no
education,Primary,24.00,E,Census 2011 Jalpaiguri education distribution scaled; tea-belt primary attainment common,no
education,Middle,19.00,E,,no
education,Secondary,14.00,E,Drop-off at secondary; tea-garden children often stop after primary,no
education,Higher_Secondary,8.00,E,,no
education,Graduate,5.50,E,,no
education,Postgraduate,1.50,E,,no
workforce_status,Main_worker,38.00,E,Tea garden employment drives high main-worker rate; Census 2011 Jalpaiguri block pattern,no
workforce_status,Main_worker_tea_garden,22.00,E,Sub-row: permanent tea estate employees (is_subgroup=yes),yes
workforce_status,Main_worker_non_tea,16.00,E,"Sub-row: cultivation, trade, govt (is_subgroup=yes)",yes
workforce_status,Marginal_worker,14.00,E,Seasonal/casual tea-picking labour; periodic agricultural work,no
workforce_status,Non_worker,30.00,E,Housewife + elderly; lower than state average due to female tea-garden labour participation,no
workforce_status,Student,10.00,E,18–22 in education,no
workforce_status,Unemployed,8.00,E,Educated job-seekers; frustrated non-tea youth,no
occupation,Cultivator,14.00,E,Non-tea-garden smallholder farming in GP areas,no
occupation,Agricultural_labourer,8.00,E,Non-tea agricultural labourers,no
occupation,Household_industry,3.00,E,Artisan and cottage; low in tea-belt,no
occupation,Manufacturing,4.00,E,Small processing units in Nagrakata town,no
occupation,Construction,5.00,E,Building trade,no
occupation,Trade_retail,8.00,E,Nagrakata town market,no
occupation,Transport_logistics,4.00,E,Tea-estate truck/jeep economy,no
occupation,Services,6.00,E,Private services,no
occupation,Government_services_teachers,5.00,E,"Block-level offices, schools",no
occupation,Out_migrant_worker,3.00,E,Young ST workers to Sikkim/Assam/Delhi; D-estimate,no
