axis,category,pct,tier,source,is_subgroup
religion,Hindu,66.00,E,Kalchini CDB 2011: 67.08% (A); projected slight decline ~1pp over 8yr as Christian/Tribal-ORP shares hold or grow; v0 uses 66%,no
religion,Christian,15.00,E,Kalchini CDB 2011: 14.33% (A); tea-belt missions active among Adivasi; +0.5pp projected,no
religion,Buddhist,7.00,E,Kalchini CDB 2011: 7.28% (A); Nepali-Gorkha Buddhist community; stable,no
religion,Muslim,8.00,E,Kalchini CDB 2011: 8.57% (A); projected +0.2pp/yr → ~9% by 2019; anchored to 8% with Majherdabri GP (Alipurduar II more Hindu-dominant),no
religion,Sarna / Tribal ORP,3.00,E,Kalchini CDB 2011: ~2.00%; small upward drift as some Adivasi reclaim Sarna identity; projected 3% by 2019,no
religion,Sikh,0.50,E,Kalchini CDB 2011: 0.50%; stable,no
religion,Other / Not stated,0.50,E,Residual,no
caste,ST total,40.00,A,"Kalchini CDB 2011: 120,282 ST = 40.30%; v0 rounds to 40.00% for AC-weighted estimate (Majherdabri is Alipurduar II which has lower ST ~18%)",no
caste,Oraon (Kurukh-speaking),16.00,D,Dominant Adivasi group in Kalchini tea gardens; Kurukh 2.99% of Kalchini CDB + the Oraon designation; journalistic sources; Oraon ~40% of ST pool,yes
caste,Munda,8.00,D,~20% of ST pool; Kalchini Tea Garden majority Munda (journalistic),yes
caste,Santhal,6.00,D,~15% of ST pool; Jharkhand-origin labor in Dooars,yes
caste,Kharia / Gond / Kurmi (tea-belt Adivasi),6.00,D,Remaining ST pool; mixed Chhattisgarh/Jharkhand origin,yes
caste,"Nepali/Gorkha ST (Tamang, Rai etc.)",4.00,D,Tea-belt Nepali-origin ST; also part of Buddhist share,yes
caste,SC total,10.00,A,"Kalchini CDB 2011: 30,157 SC = 10.10%; AC-11 weighted (Majherdabri is SC-heavy ~41% — see Alipurduar II) → AC-weighted estimate remains ~10% since Majherdabri is a small GP",no
caste,"Nepali/Gorkha (non-ST, Hindu/Buddhist)",12.00,D,Kalchini CDB: Nepali 26.3% mother-tongue speakers; significant non-tribal Nepali/Gorkha community in Dooars; not all Nepali-speakers are ST; overlap with Buddhist share,no
caste,"Bengali (Hindu, upper/middle caste)",10.00,D,"Garden managers, small traders, Jaigaon town Bengali residents; minority but economically salient",no
caste,Bengali OBC / Rajbanshi,6.00,D,Rajbanshi: 3.17% Alipurduar district average; other OBC; residual non-Adivasi non-bhadralok,no
caste,Muslim (all sub-castes pooled),8.00,E,See C.1; mainly Bengali-Muslim and some tribal-origin Muslim in peripheral GPs,no
caste,Christian (Adivasi-origin),7.00,E,Substantial share of ST converted to Christianity through 19th-20th century missions; sub-caste in C.2 D.2 joint,no
caste,Other / Sarna / Buddhist,7.00,E,See C.1; Buddhist Nepali non-tribal; Sarna residual,no
age_cohort,0–4,8.5,E,"Kalchini CDB 2011: 34,627 age 0-6 = 11.6%; projected decline as fertility falls; 0-4 ≈ 8.5% by 2019",no
age_cohort,5–9,9.0,E,,no
age_cohort,10–14,9.0,E,,no
age_cohort,15–17 (pre-voter),5.5,E,,no
age_cohort,18–22 (first-time voters at 2019),8.5,E,,no
age_cohort,23–27,9.0,E,,no
age_cohort,28–32,9.0,E,,no
