axis,category,pct,tier,source,is_subgroup
religion,Hindu,65.50,E,2011: 67.08% (A); projected -1.6pp over 10yr as Christian/Tribal-ORP shares hold or grow; v0 uses 65.50%,no
religion,Muslim,8.20,E,2011: 8.57% (A); modest growth +~0.2pp/yr over 10yr → ~8.2%; Majherdabri GP (Muslim 6.5%) anchors moderate growth,no
religion,Christian,15.50,E,2011: 14.33% (A); tea-belt missions active among Adivasi; +1.2pp over 10yr,no
religion,Sarna_ORP,3.50,E,2011: ~2.0%; upward drift as Adivasi reclaim Sarna identity post-Jharkhand precedent; ~3.5% by 2021,no
religion,Other_residual,7.30,E,"Buddhist (Nepali-Gorkha, stable ~7.0%) + Sikh (0.5%) + Not stated; lumped per schema",no
caste,ST_total,40.00,A,Kalchini CDB 2011: 40.30% ST; stable decadal share; v0 holds at 40.00% for AC-weighted estimate,no
caste,Oraon_Kurukh,16.00,D,Dominant Adivasi group; ~40% of ST pool; journalistic,yes
caste,Munda,8.00,D,~20% of ST pool,yes
caste,Santhal,6.00,D,~15% of ST pool,yes
caste,Kharia_Gond_Kurmi,6.00,D,Mixed Chhattisgarh/Jharkhand-origin Adivasi,yes
caste,Nepali_Gorkha_ST,4.00,D,Tea-belt Nepali-origin ST; Buddhist subset,yes
caste,SC_total,10.00,A,Kalchini CDB 2011: 10.10% SC; stable,no
caste,UC_bhadralok,5.00,D,"Garden managers, Jaigaon traders; Bengali UC minority",no
caste,OBC,6.00,D,Rajbanshi + other OBC; district average Rajbanshi ~3.17%; other non-ST non-SC OBC,no
caste,Other_Hindu_middle,7.00,D,Bihari/Hindi-belt Hindu non-SC non-ST; Nepali non-ST non-SC,no
caste,Muslim,8.00,E,See C.1; mainly Bengali-Muslim and some tribal-origin Muslim,no
caste,Christian_plus_Sarna_plus_Other,24.00,E,Adivasi Christian (15.5% of total) + Sarna/ORP (3.5%) + Buddhist/Other (5%); pooled for caste leaf,no
age_cohort,18_22,11.5,E,First-time voter cohort 2021 (born 1999-2003); 2011 children now young adults; renormalized from all-age Census projection,no
age_cohort,23_27,11.5,E,,no
age_cohort,28_32,11.0,E,,no
age_cohort,33_37,10.5,E,,no
age_cohort,38_42,9.5,E,,no
age_cohort,43_47,9.0,E,,no
age_cohort,48_52,8.0,E,,no
age_cohort,53_57,7.0,E,,no
age_cohort,58_62,6.5,E,,no
age_cohort,63_67,8.5,E,Includes cohort born early 1950s–late 1950s; larger than 68+ due to tea-belt mortality,no
age_cohort,68,7.0,E,Tea-garden pattern: premature mortality from occupational exposure; smaller elderly cohort; sum with 63_67 ~15.5% consistent with WB pattern,no
gender,Male,51.65,E,2011: 51.87%; marginal shift toward balance continuing; male in-migration slightly below 2011 peak,no
gender,Female,48.34,E,,no
gender,Third_gender,0.01,E,Negligible; consistent with WB pattern,no
mother_tongue,Bengali,14.00,A,Kalchini CDB 2011: 14.2%; stable share; Jaigaon urban Bengali community,no
mother_tongue,Hindi,8.00,A,Kalchini CDB 2011: 8.17%; stable,no
mother_tongue,Urdu,0.50,E,Small Urdu-speaking Muslim fraction within Bengali-Muslim community,no
mother_tongue,Other,4.00,E,"Residual: Boro (2.85%), Rabha (1.73%) sub-totals compressed into Other",no
mother_tongue,Sadri,30.00,A,Kalchini CDB 2011: 30.1%; dominant tea-garden lingua franca; stable across communities,no
