axis,category,pct,tier,source,is_subgroup
religion,Hindu,73.51,A/E,"Census 2011 block aggregate: Hindu 244,867 / 331,054 = 73.97%; projected 8 yr (+1.0%/yr Hindu, +1.3%/yr Muslim → Hindu share falls ~0.5pp)",no
religion,Muslim,26.35,A/E,"Census 2011 block aggregate: Muslim 85,696 / 331,054 = 25.89%; projected share rises ~0.5pp by 2019; consistent with Purba Medinipur Muslim growth trend (tier D journalistic contextualisation)",no
religion,Other (Christian / Sarna / other),0.14,A/E,"Census 2011 block other/not-stated 491 / 331,054 = 0.15%; projected stable",no
caste,SC total,16.46,A,"Census 2011 block aggregate: 54,503 / 331,054 (Nandigram I: 18.58%; Nandigram II: 12.89%)",no
caste,Bagdi (dominant SC in coastal Medinipur),8.0,E,Bagdi is the principal SC community in Purba Medinipur; estimated ~50% of SC pool in this AC,yes
caste,Namasudra,3.5,E,Secondary SC in Purba Medinipur; ~21% of SC pool,yes
caste,Bauri,2.0,E,~12% of SC pool,yes
caste,"Other SC (Hari, Kora, etc.)",2.96,E,Residual SC sub-groups; ~18% of SC pool,yes
caste,ST total,0.10,A,"Census 2011 block aggregate: 335 / 331,054; negligible ST presence",no
caste,"Mahishya (general caste, dominant)",27.00,D,"Mahishya is the numerically dominant middle caste in coastal Purba Medinipur; not SC/ST/OBC — general category. Estimated ~45–50% of non-SC, non-ST, non-Muslim Hindu = ~27% of total AC population. Tier D: no caste census post-1931. Sources: Wikipedia ""Mahishya"", journalistic analysis of Purba Medinipur caste dynamics",no
caste,Tili / Teli (OBC),3.00,E,Secondary OBC in coastal Medinipur context,no
caste,Kayastha / Brahmin / UC bhadralok,5.00,E,Modest upper-caste presence; concentrated in Nandigram census town,no
caste,"Other Hindu middle castes (Goala, Kumbhar, Sutradhar, Sadgop, etc.)",21.95,E,Residual general Hindu after subtracting SC+ST+Mahishya+OBC+UC: 100 − 16.46 − 0.10 − 27.00 − 3.00 − 5.00 − 26.35 − 0.14 = 21.95,no
caste,Muslim (all sub-castes pooled),26.35,A/E,See C.1; sub-structure in D.2,no
caste,Christian + Other,0.14,E,See C.1,no
age_cohort,0–4,7.5,E,"Projected from Census 2011 Purba Medinipur age pyramid; below-6 was 13.09% of 331,054 → age 0–4 ~7.5%",no
age_cohort,5–9,8.0,E,,no
age_cohort,10–14,8.5,E,,no
age_cohort,15–17 (pre-voter),5.5,E,,no
age_cohort,18–22 (first-time voters at 2019),9.0,E,,no
age_cohort,23–27,9.5,E,,no
age_cohort,28–32,9.5,E,,no
age_cohort,33–37,8.5,E,,no
age_cohort,38–42,7.5,E,,no
age_cohort,43–47,7.0,E,,no
age_cohort,48–52,6.0,E,,no
age_cohort,53–57,5.0,E,,no
age_cohort,58–62,4.0,E,,no
age_cohort,63–67,2.5,E,,no
age_cohort,68+,2.0,E,,no
gender,Male,51.40,A,"Census 2011 block aggregate: males 170,150 / 331,054 = 51.40%",no
gender,Female,48.59,A,"Females 160,904 / 331,054 = 48.59%; sex ratio 946",no
gender,Third gender,0.01,E,Negligible; standard national estimate,no
mother_tongue,Bengali,99.95,A,Nandigram I: 99.97% Bengali (Census 2011); Nandigram II: 99.94% Bengali (Census 2011),no
