axis,category,pct,tier,source,is_subgroup
religion,Hindu,58.11,B,Weighted 2011 data: Muni 85.98% + CDB-I 47.72% + CDB-II 59.77%; projected 2011→2019 with Hindu +1.0%/yr (Pew India 2021),no
religion,Muslim,41.57,B,Weighted 2011 data: Muni 13.75% + CDB-I 52.16% + CDB-II 39.68%; projected Muslim +1.3%/yr,no
religion,Christian,0.20,E,South 24P fringe; CDB data shows negligible Christian,no
religion,Other (Sikh / Jain / Buddhist / Sarna),0.12,E,"CDB-II ""Others"" 0.55%; CDB-I 0.12%; weighted down at AC level",no
caste,SC total,21.46,B,Weighted from Census 2011: Muni 12.49% + CDB-I 18.63% + CDB-II 26.55%; GP-equal-weight assumption within each CDB,no
caste,Namasudra / Bagdi,9.0,D,"South 24P coastal SC: Namasudra (fishers/farmers), Bagdi (agricultural labourers) are primary SC communities; Namasudra dominant in river-delta belt",yes
caste,Munda / other SC,3.0,E,Munda and other SC in CDB-II rural pockets,yes
caste,Scheduled Caste unclassified,9.46,E,Residual within SC total,yes
caste,ST total,0.05,A,Census 2011 CDB-I ST 0.01%; CDB-II ST 0.04%; weighted AC ~0.05% (negligible),no
caste,Upper-caste bhadralok (Brahmin / Kayastha / Baidya),5.0,E,Concentrated in Diamond Harbour Municipality; smaller presence than North 24P border ACs,no
caste,OBC specific (Mahishya / Sadgop / Teli / Kurmi),6.0,E,Mahishya fishing caste historically significant in Hugli delta areas; Sadgop farming OBC,no
caste,Other Hindu middle castes (Goala / Pod / Sutradhar / Kaibarta / unclassified Hindu),25.60,E,Residual within Hindu (58.11 − 21.46 SC − 0.05 ST − 5.0 UC − 6.0 OBC = 25.60% other Hindu middle castes; Kaibarta fishing caste significant in Hugli delta),no
caste,Muslim (all sub-castes pooled),41.57,B,See C.1; sub-structure in joint table D.2,no
caste,Christian + Other,0.32,E,See C.1,no
age_cohort,0–4,8.0,E,Projected from S24P district Census 2011 age pyramid; higher fertility in Muslim-majority rural CDB-I,no
age_cohort,5–9,8.5,E,,no
age_cohort,10–14,8.5,E,,no
age_cohort,15–17 (pre-voter),5.5,E,,no
age_cohort,18–22 (first-time voters at 2019),9.0,E,,no
age_cohort,23–27,9.5,E,,no
age_cohort,28–32,9.0,E,,no
age_cohort,33–37,8.0,E,,no
age_cohort,38–42,7.5,E,,no
age_cohort,43–47,6.5,E,,no
age_cohort,48–52,6.0,E,,no
age_cohort,53–57,5.0,E,,no
age_cohort,58–62,3.5,E,,no
age_cohort,63–67,2.5,E,,no
age_cohort,68+,3.0,E,Slightly higher 68+ vs N24P (S24P older rural cohort),no
gender,Male,51.06,E,Sex ratio 959 → F/total = 959/1959 = 48.95%; M = 51.05% — rounded to 51.06 for sum,no
gender,Female,48.93,E,,no
gender,Third gender,0.01,E,WB state rate from 2011 Census,no
mother_tongue,Bengali,99.44,A,CDB-I 99.83% Bengali (A); CDB-II 99.7% Bengali (A); Muni ~98.5% Bengali (E); weighted AC ~99.4%,no
mother_tongue,Urdu,0.30,E,Small Muslim Urdu-speaker pocket in municipality and CDB-II; CDB data shows 0.02% Urdu — slightly higher in urban fraction,no
