axis,category,pct,tier,source,is_subgroup
religion,Hindu (incl. ST population census-classified as Hindu),72.42,A/E,CDB-I 2011: 69.19% Hindu (A); CDB-II 2011: 77.17% Hindu (A); weighted to AC; projected 2011→2019 at +1.0%/yr differential,no
religion,Muslim,27.15,A/E,CDB-I 2011: 30.42%; CDB-II 2011: 22.27%; weighted; projected +1.3%/yr differential,no
religion,Christian,0.25,A,CDB-I: 0.21%; CDB-II: 0.43%; weighted — tiny base,no
religion,Sarna / ORP,0.10,E,"Census counts most ST practitioners under 'Hindu'; residual Sarna fraction estimated; CDB-I 'Other' 0.18%, CDB-II 0.11% — fraction attributable to Sarna/tribal religion",no
religion,Other (Sikh / Jain / Buddhist),0.08,E,Census 'Other/Not stated' residual,no
caste,ST total,24.78,A,"CDB-I: 42,674 (25.95%); CDB-II 7/8: ~33,234 (23.59%); weighted AC aggregate (Census 2011)",no
caste,Santhal,15.0,D,"Dominant ST group in Sundarbans/North 24 Parganas — Santhal, Munda, Oraon brought to reclaim delta land; Santhal largest sub-group",yes
caste,Munda,5.0,D,Second major group in Sundarbans fringe,yes
caste,Oraon / Bhumij / Other ST,4.78,E,Residual,yes
caste,SC total,37.36,A,"CDB-I: 50,812 (30.90%); CDB-II 7/8: ~63,262 (44.91%); weighted (Census 2011)",no
caste,Bagdi,18.0,D,Dominant SC community in delta; fishing/labouring caste,yes
caste,Namasudra,10.0,D,Present in both CDBs; lower share than in Bangaon belt,yes
caste,Halpati / Hari / Dom / other SC,9.36,E,Residual SC,yes
caste,UC bhadralok (Brahmin / Kayastha / Baidya),3.0,E,Minimal presence in this rural delta AC,no
caste,OBC specific (Mahishya / Sadgop / Teli / Kurmi),5.0,E,Some Mahishya fishing-community presence,no
caste,Other Hindu middle castes (Goala / Sutradhar / other unclassified),2.28,E,Residual: 100 − 24.78 ST − 37.36 SC − 3.0 UC − 5.0 OBC − 27.15 Muslim − 0.43 non-Hindu non-Muslim = 2.28,no
caste,Muslim (all sub-castes pooled),27.15,E,See C.1,no
caste,Christian + Sarna + Other,0.43,E,See C.1 residuals,no
age_cohort,0–4,7.5,E,"Projected from Census 2011 N24P age pyramid; under-6 share CDB-I 22,394/164,465 = 13.6%; similar CDB-II; adjusted for 5-yr cohort",no
age_cohort,5–9,9.0,E,,no
age_cohort,10–14,8.5,E,,no
age_cohort,15–17 (pre-voter),5.0,E,,no
age_cohort,18–22 (first-time voters at 2019 LS),9.0,E,,no
age_cohort,23–27,9.5,E,,no
age_cohort,28–32,9.5,E,,no
age_cohort,33–37,8.5,E,,no
age_cohort,38–42,7.5,E,,no
age_cohort,43–47,7.0,E,,no
age_cohort,48–52,6.0,E,,no
age_cohort,53–57,5.0,E,,no
age_cohort,58–62,3.5,E,,no
age_cohort,63–67,2.5,E,,no
age_cohort,68+,2.0,E,,no
gender,Male,50.96,A/E,"Sex ratio 962 (Census 2011 CDB-I 960, CDB-II 965; weighted); 1000/(1000+962) = 50.96% M; minimal projection drift to 2019",no
gender,Female,49.03,A/E,962/(1000+962) = 49.03% F,no
gender,Third gender,0.01,E,National pattern,no
mother_tongue,Bengali,97.80,A,CDB-I 2011: 97.64% Bengali (Census language data; A); CDB-II: ~99.64% Bengali (A); weighted AC ~98.5%; slight downward adjustment for tribal-language pockets,no
mother_tongue,Sadri (Sadani / Sadri-Nagpuri),1.50,A,CDB-I: 2.03% Sadri (Census 2011; A); spoken by Munda/Oraon communities; weighted down by CDB-II near-zero,no
mother_tongue,Santali,0.40,E,Santhal community mother tongue; small fraction retains Santali — most code-switch to Bengali,no
mother_tongue,Urdu,0.20,E,Small Muslim pocket; most WB rural Muslims speak Bengali,no
mother_tongue,Other,0.10,E,Residual,no
