axis,category,pct,tier,source,is_subgroup
religion,Hindu,85.60,E,"2011 weighted, projected 2011→2021 (Hindu +1.0%/yr, 10 yr)",no
religion,Muslim,13.45,E,"2011 weighted, projected (+1.3%/yr — slight relative loss ~0.3pp over 10yr from Muslim share denominator growth)",no
religion,Christian,0.28,E,Bangaon sub-division 2011; marginal decline,no
religion,Sarna_ORP,0.10,E,Tribal religion fringe,no
religion,Other_residual,0.57,E,Residual,no
caste,SC_total,43.0,B,Weighted: Muni ~40% SC + CDB-rural 46.60% (Census 2011); stable,no
caste,Namasudra_Matua_SC,39.5,C,~92% of SC pool in Bangaon (Outlook: ~40% of Bangaon LS electorate is Matua),yes
caste,Bagdi_SC,1.5,E,~3% of SC pool,yes
caste,Poundra_SC,0.7,E,~1.6% of SC pool,yes
caste,Other_SC,1.3,E,Residual,yes
caste,ST_total,3.6,A,Bangaon CDB Census 2011; rural pockets,no
caste,UC_bhadralok,10.0,E,Brahmin/Kayastha/Baidya; concentrated in Muni,no
caste,OBC,2.0,E,Mahishya / Sadgop / Kurmi / Teli; not salient in this AC,no
caste,Other_Hindu_middle,26.83,E,Residual within Hindu (85.60 − 43 SC − 3.6 ST − 10 UC − 2 OBC),no
caste,Muslim,13.45,E,See C.1; sub-structure in D.2,no
caste,Christian_plus_Sarna_plus_Other,0.95,E,See C.1,no
age_cohort,18_22,12.5,E,First-time voter cohort (born 1999–2003); 10-yr projection from 2011 N24P age pyramid,no
age_cohort,23_27,13.2,E,,no
age_cohort,28_32,13.0,E,,no
age_cohort,33_37,11.5,E,,no
age_cohort,38_42,10.5,E,,no
age_cohort,43_47,9.5,E,,no
age_cohort,48_52,8.5,E,,no
age_cohort,53_57,7.0,E,,no
age_cohort,58_62,5.8,E,,no
age_cohort,63_67,4.5,E,,no
age_cohort,68,4.0,E,,no
gender,Male,51.20,E,N24P 2011 sex ratio 949; slight improvement by 2021 → ~950,no
gender,Female,48.79,E,,no
gender,Third_gender,0.01,E,"2021 SIR: 25 / 251,387 = 0.01%",no
mother_tongue,Bengali,98.80,E,Bangaon CDB 2011: 99.19% Bengali; Muni slightly lower; stable,no
mother_tongue,Hindi,0.70,E,Muni Marwari/Bihari trader fringe,no
mother_tongue,Urdu,0.30,E,Small Muslim urban pocket,no
mother_tongue,Other,0.20,E,Residual (Santhali/Sadri/Punjabi etc.),no
education,Illiterate,12.5,E,2011 CDB Bangaon literacy 79.71%; +6pp trend by 2021 → ~87% literate → 12.5% illiterate (age 18+),no
education,Primary,22.5,E,Census 2011 education distribution scaled + 10-yr trend,no
education,Middle,22.0,E,,no
education,Secondary,19.0,E,,no
education,Higher_Secondary,12.0,E,+1pp from 2019 — secondary completion rising,no
education,Graduate,9.0,E,,no
education,Postgraduate,3.0,E,,no
workforce_status,Main_worker,30.5,E,"Census 2011 CDB Bangaon ~31%; COVID-shock -0.5pp main-worker dip (Petrapole shutdown, agri disruption)",no
workforce_status,Marginal_worker,11.0,E,Stable; harvest-labour pool,no
workforce_status,Non_worker,38.5,E,Housewife / elderly / retired; Lakshmir Bhandar direct beneficiaries enter this pool,no
workforce_status,Student,12.0,E,Stable,no
workforce_status,Unemployed,8.0,E,COVID-shock: slightly elevated educated-unemployment in 2021,no
occupation,Cultivator,18.0,E,Bangaon CDB 2011: 23.80% rural; Muni dilution → 18% AC weighted; stable,no
occupation,Agricultural_labourer,27.5,E,CDB 2011: 38.09% rural; Muni dilution; slight fall as casual workers displaced by COVID,no
occupation,Household_industry,4.0,E,CDB 2011: 5.22%; stable,no
occupation,Manufacturing,4.0,E,Limited in Bangaon,no
occupation,Construction,6.0,E,Reverse-migration return in 2021 slightly elevated,no
occupation,Trade_retail,12.0,E,Bangaon Muni hub; disrupted but rebounded,no
occupation,Transport_logistics,6.5,E,Petrapole port economy; partial recovery post-COVID shutdown,no
occupation,Services,12.0,E,,no
occupation,Government_services_teachers,4.0,E,,no
occupation,Out_migrant_worker,6.0,D,Matua men to Kerala/TN/Maharashtra; COVID forced returns but some re-departed by 2021,no
class_of_worker,Employer,2.0,E,Census B-04 WB rural pattern; stable,no
class_of_worker,Employee,28.0,E,Govt + organised + retail employees,no
class_of_worker,Single_worker,50.0,E,Cultivator + own-account artisan + small trader,no
class_of_worker,Family_worker,20.0,E,Within agri-household,no
economic_status,BPL_household,20.5,C,2019 estimate ~22%; WB poverty fell ~1.5pp 2019–21 (limited by COVID shock),no
economic_status,Above_Poverty_Line_low_income,38.5,E,Lakshmir Bhandar (launched Apr 2021) begins to reach this band,no
economic_status,Lower_middle,25.5,E,,no
economic_status,Middle,12.0,E,,no
economic_status,Upper_middle_well_off,3.5,E,Bangaon Muni small affluent fringe,no
gp_location,U1_Bangaon_Municipality,54.5,E,"2011: Muni 108,864 / AC ~199,792 = 54.5%; stable in 10-yr window",no
gp_location,U2_CDB_Bangaon_rural_share,45.5,E,Remainder; 7 GPs of CDB Bangaon,no
household_composition,Avg_HH_size,4.4 persons,E,WB 2011: 4.3; minor projection; COVID reverse-migration may have temporarily inflated to 4.5 but normalizing,no
household_composition,Nuclear_HH,70.0,E,NFHS-4/5 WB rural pattern,no
household_composition,Joint_HH,24.0,E,,no
household_composition,Extended_multi_generation,6.0,E,,no
marital_status,Never_married,28.0,E,Census 2011 N24P pattern; first-time-voter cohort,no
marital_status,Currently_married,64.0,E,,no
marital_status,Widowed,7.0,E,"Concentrated in 60+, female-skewed",no
marital_status,Separated_divorced,1.0,E,,no
asset_media,Television,82.0,C,"NFHS-5 WB (2019-21): urban ~93%, rural ~65%; AC weighted ~82%; near saturation",no
asset_media,Radio,4.0,C,Declining nationally,no
asset_media,Mobile_phone,92.0,C,NFHS-5 WB ~90%+; COVID digitisation push,no
