axis,category,pct,tier,source,is_subgroup
religion,Hindu,71.20,A,Sitai CDB Census 2011: 70.62% Hindu; Dinhata I partial slightly higher Hindu; weighted ~71.2%; projected stable 2011→2019,no
religion,Muslim,28.50,A,Sitai CDB Census 2011: 29.26% Muslim; Dinhata I partial slightly lower Muslim; weighted ~28.5%; tiny relative gain 2011→2019 (+0.3%/yr net),no
religion,Christian,0.15,E,Sitai CDB Census 2011: 0.06%; Cooch Behar district residual,no
religion,Sarna_ORP,0.10,E,Tribal religion residual; very small ST base in AC,no
religion,Other_residual,0.05,E,Sikh + Jain + Buddhist + Not_stated; negligible,no
caste,SC_total,55.00,A,Sitai Block Census 2011: SC 66.1% of block; Dinhata I partial SC ~52%; weighted AC average ~55%; AC is SC-reserved confirming majority SC,no
caste,Rajbanshi_SC,51.00,C,Rajbanshi dominant SC in Cooch Behar; constitute ~75% of SC population in WB North; dominant community in Sitai,yes
caste,Koch_SC,2.50,E,Secondary SC group; Koch tribe subsumed under SC list,yes
caste,Other_SC,1.50,E,Residual SC pool,yes
caste,ST_total,0.40,A,Sitai CDB Census 2011: ST 0.2%; Cooch Behar district ST average 0.4%; AC ~0.4%,no
caste,UC_bhadralok,3.00,E,Very low upper-caste presence; Brahmin/Kayastha fringe in semi-urban settlement nodes,no
caste,OBC,4.00,E,Koch-Rajbanshi OBC overlap communities; Mahishya trace,no
caste,Other_Hindu_middle,8.10,E,Residual within Hindu not SC/ST/UC/OBC (71.2 Hindu − 55 SC − 0.4 ST − 3 UC − 4 OBC),no
caste,Muslim,28.50,E,All sub-castes pooled; see C.1,no
caste,Christian_plus_Sarna_plus_Other,1.00,E,See C.1 residuals,no
age_cohort,18_22,11.50,E,Cooch Behar district age pyramid 2011 renormalized to 18+ adult share; first-time-voter cohort,no
age_cohort,23_27,12.00,E,,no
age_cohort,28_32,12.00,E,,no
age_cohort,33_37,10.50,E,,no
age_cohort,38_42,10.00,E,,no
age_cohort,43_47,9.00,E,,no
age_cohort,48_52,8.00,E,,no
age_cohort,53_57,7.00,E,,no
age_cohort,58_62,6.00,E,,no
age_cohort,63_67,7.50,E,,no
age_cohort,68,6.50,E,68+ open-ended,no
gender,Male,51.48,E,Cooch Behar district 2011 sex ratio 942 per 1000 males → 48.52% F; projected stable,no
gender,Female,48.51,E,,no
gender,Third_gender,0.01,E,Estimated from WB 2021 SIR pattern,no
mother_tongue,Bengali,99.50,A,Sitai CDB Census 2011: 99.71% Bengali; AC-level ~99.5% after Dinhata partial blend,no
mother_tongue,Hindi,0.20,E,Very small trader/migrant fringe,no
mother_tongue,Urdu,0.10,E,Negligible,no
mother_tongue,Other,0.10,E,Residual (Rajbongshi dialect spoken by some Rajbanshi families; reported under Bengali in Census),no
mother_tongue,Rajbongshi,0.10,D,Local dialect; Census-classified under Bengali; flagged separately per AC-local extension,no
