axis,category,pct,tier,source,is_subgroup
religion,Hindu,74.93,B,2011 weighted AC ~75.46%; adjusted -0.32pp for 10yr differential growth vs -0.21pp for 8yr in 2019 file,no
religion,Muslim,24.74,B,2011 weighted ~24.21%; adjusted +0.32pp for 10yr differential growth,no
religion,Christian,0.29,B,Weighted from four sub-units 2011; stable,no
religion,Sarna_ORP,0.02,E,Negligible in Cooch Behar CDBs,no
religion,Other_residual,0.02,E,Sikh + Jain + Buddhist + Not_stated; residual,no
caste,SC_total,64.77,B,2011 SC census proportions applied to 2021 projected pop; small drift from Muslim fractional increase,no
caste,Rajbanshi_SC,58.30,C,Koch-Rajbanshi SC dominant sub-group; ~90% of SC pool,yes
caste,Namasudra_SC,4.50,E,Smaller pool; ~7% of SC pool,yes
caste,Other_SC,1.97,E,Residual SC sub-castes,yes
caste,ST_total,0.88,B,"Weighted 2011: Mekli-CDB 1.24%, Haldi-CDB 0.30%; stable",no
caste,UC_bhadralok,2.00,E,Very small bhadralok fraction in Cooch Behar frontier AC,no
caste,OBC,3.00,E,Small OBC fraction; Cooch Behar OBC pool,no
caste,Other_Hindu_middle,4.37,E,Residual within Hindu non-SC/ST/UC/OBC: 74.93 − 64.77 SC − 0.88 ST − 2.0 UC − 3.0 OBC = 4.28; rounded to maintain sum,no
caste,Muslim,24.74,B,See C.1; all sub-castes pooled; slight uptick from 2019 24.42%,no
caste,Christian_plus_Sarna_plus_Other,0.24,E,See C.1; slight shrinkage,no
age_cohort,18_22,11.20,E,Cooch Behar district age pyramid Census 2011; first-time voter cohort 2021 AE; slightly lower than 2019 as cohort ages,no
age_cohort,23_27,11.00,E,,no
age_cohort,28_32,10.50,E,,no
age_cohort,33_37,10.00,E,,no
age_cohort,38_42,9.50,E,,no
age_cohort,43_47,9.00,E,,no
age_cohort,48_52,8.20,E,,no
age_cohort,53_57,7.00,E,,no
age_cohort,58_62,6.50,E,,no
age_cohort,63_67,4.60,E,,no
age_cohort,68,12.50,E,68+ open-ended cohort; includes widowed elderly,no
gender,Male,48.60,B,"NFHS-5 Koch Bihar sex ratio 1,058 F per 1000 M → 51.4% F / 48.6% M; notable improvement from 2011 (948) reflecting female survival gains",no
gender,Female,51.39,B,NFHS-5 Koch Bihar 2019-21,no
gender,Third_gender,0.01,E,State-level trace,no
mother_tongue,Bengali,87.80,B,Mekliganj CDB 93.9% Bengali; AC weighted ~88%; slight drift as Rajbongshi community maintains distinct identity,no
mother_tongue,Hindi,1.20,B,Cooch Behar district ~1.17% Hindi; border/transit zones,no
mother_tongue,Urdu,0.50,E,Small Muslim pocket in Haldibari (33% Muslim); some Urdu-speakers,no
mother_tongue,Other,0.50,E,Residual catch-all,no
mother_tongue,Rajbongshi,10.00,C,Rajbanshi (Koch-Rajbanshi) community speaks Rajbongshi dialect; stable estimate,no
education,Illiterate,24.00,B,Koch Bihar NFHS-5 women literacy 79.2%; overall AC literacy ~76% by 2021 (improvement from ~74% in 2019); 2pp improvement in 2 years,no
education,Primary,24.00,E,Census 2011 WB education distribution scaled for Cooch Behar; stable,no
education,Middle,20.00,E,,no
education,Secondary,14.50,E,Slight upward nudge from 2019 (14%) as education access improves,no
education,Higher_Secondary,9.50,E,,no
education,Graduate,6.50,E,Slight increase; post-COVID higher education pattern,no
education,Postgraduate,1.50,E,,no
workforce_status,Main_worker,34.00,E,Slight dip from 2019 (35%) reflecting COVID disruption to agricultural and trade employment; partial recovery by end-2021,no
workforce_status,Marginal_worker,14.00,E,Uptick from 2019 (13%) due to COVID reverse-migration returning seasonal workers,no
workforce_status,Non_worker,37.00,E,Housewife + elderly + retired; stable,no
workforce_status,Student,9.00,E,18-22 in education cohort; schools reopening post-COVID,no
workforce_status,Unemployed,6.00,E,Educated job-aspirant pool; stable,no
occupation,Cultivator,40.00,B,Mekli CDB 48.22% (A); weighted with Haldibari and Muni; COVID-19 kept many rural households in agriculture,no
occupation,Agricultural_labourer,33.00,B,High landless SC-labourer pool given 65% SC; stable,no
occupation,Household_industry,3.00,B,Mekli CDB 1.70%; slightly higher in Haldibari,no
occupation,Manufacturing,2.50,E,Limited; some rice mills in Haldibari area,no
occupation,Construction,4.50,E,Slightly lower than 2019 (5%) due to COVID lockdown disruption to construction migrant work,no
occupation,Trade_retail,8.00,E,Muni-based retail; Changrabandha border trade; stable,no
